Listing date (UTC),Issuer Common Name:,DstIP,Subject Common Name:,extra,url,Listing reason,Status:,Malware binary (MD5 hash),Timestamp (UTC),SHA1 fingerprint,Issuer:,DstPort,Subject:,Common Name,SSL Version:,id,Fingerprint (SHA1):
2015-12-11 15:15:26,thesiofrgf.ga,188.126.116.26,thesiofrgf.ga,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/c3119e049e972072675bcc408c496633a60f305d,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-11 15:15:26)",f064e22e6b1ef8eded3a0cf7a8465b0c,2015-12-11 06:24:26,c3119e049e972072675bcc408c496633a60f305d,"C=LU, O=Wibls Beredum NL, CN=thesiofrgf.ga",443,"C=LU, O=Wibls Beredum NL, CN=thesiofrgf.ga",thesiofrgf.ga,TLSv1,44,c3119e049e972072675bcc408c496633a60f305d
2015-12-10 15:26:37,thestsequsmur.tz,136.145.86.27,thestsequsmur.tz,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/b0f3122c1ab28fcd3fa56e7d88737bc05e095854,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-10 15:26:37)",6e8f48e7d53ac2c8f7b863078e9050b2,2015-12-12 06:51:03,b0f3122c1ab28fcd3fa56e7d88737bc05e095854,"C=LU, O=Printhe Titiottus Pty., CN=thestsequsmur.tz",3448,"C=LU, O=Printhe Titiottus Pty., CN=thestsequsmur.tz",thestsequsmur.tz,TLS 1.2,45,b0f3122c1ab28fcd3fa56e7d88737bc05e095854
2015-12-10 15:26:37,thestsequsmur.tz,136.145.86.27,thestsequsmur.tz,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/b0f3122c1ab28fcd3fa56e7d88737bc05e095854,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-10 15:26:37)",452558c7847abb367ad7e16792d33858,2015-12-10 15:22:20,b0f3122c1ab28fcd3fa56e7d88737bc05e095854,"C=LU, O=Printhe Titiottus Pty., CN=thestsequsmur.tz",3448,"C=LU, O=Printhe Titiottus Pty., CN=thestsequsmur.tz",thestsequsmur.tz,TLS 1.2,45,b0f3122c1ab28fcd3fa56e7d88737bc05e095854
2015-12-10 07:38:05,*.google.com,108.61.178.212,*.google.com,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/75901d7fa713b3615cf0dd0a1ee91f917f280d5c,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-10 07:38:05)",c3fe751b64d3629a25ad2adac923db0e,2015-12-05 00:17:37,75901d7fa713b3615cf0dd0a1ee91f917f280d5c,"C=us, ST=California, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com",80,"C=us, ST=California, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com",*.google.com,SSLv3,46,75901d7fa713b3615cf0dd0a1ee91f917f280d5c
2015-12-10 06:24:29,"C=US, ST=Denial, L=Springfield, O=Dis",46.254.17.92,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/902a46fe662e84f137f58c7beb73f44bdd499835,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-10 06:24:29)",eeb9515821316c22a6fcdce03699caa3,2015-12-09 19:15:54,902a46fe662e84f137f58c7beb73f44bdd499835,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,47,902a46fe662e84f137f58c7beb73f44bdd499835
2015-12-10 06:23:57,iomiayhainadf.cs,221.132.35.56,iomiayhainadf.cs,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/7ef9fa16b91542f409aa62db1b932ec1325855b1,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-10 06:23:57)",f064e22e6b1ef8eded3a0cf7a8465b0c,2015-12-11 06:24:26,7ef9fa16b91542f409aa62db1b932ec1325855b1,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",8843,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",iomiayhainadf.cs,TLSv1,48,7ef9fa16b91542f409aa62db1b932ec1325855b1
2015-12-10 06:23:57,iomiayhainadf.cs,221.132.35.56,iomiayhainadf.cs,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/7ef9fa16b91542f409aa62db1b932ec1325855b1,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-10 06:23:57)",d141f3b0caef4e69b50fb7ee800564e3,2015-12-10 13:54:38,7ef9fa16b91542f409aa62db1b932ec1325855b1,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",8843,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",iomiayhainadf.cs,TLSv1,48,7ef9fa16b91542f409aa62db1b932ec1325855b1
2015-12-10 06:23:57,iomiayhainadf.cs,221.132.35.56,iomiayhainadf.cs,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/7ef9fa16b91542f409aa62db1b932ec1325855b1,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-10 06:23:57)",cd41d3b243fda0adc209590ff012238b,2015-12-10 06:01:22,7ef9fa16b91542f409aa62db1b932ec1325855b1,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",8843,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",iomiayhainadf.cs,TLSv1,48,7ef9fa16b91542f409aa62db1b932ec1325855b1
2015-12-10 06:23:57,iomiayhainadf.cs,221.132.35.56,iomiayhainadf.cs,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/7ef9fa16b91542f409aa62db1b932ec1325855b1,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-10 06:23:57)",caa4d0f751b30b57db9d7f5f862fb5e5,2015-12-10 01:03:15,7ef9fa16b91542f409aa62db1b932ec1325855b1,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",8843,"C=LU, O=Nupoith Cormarant NL, CN=iomiayhainadf.cs",iomiayhainadf.cs,TLSv1,48,7ef9fa16b91542f409aa62db1b932ec1325855b1
2015-12-09 14:58:45,perkennof.sh,168.187.96.115,perkennof.sh,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/c53dfce63ec4c1bcd446196ff3639afee93da024,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-09 14:58:45)",f4dcd9f9868aa0bbbedf279149f67892,2015-12-15 18:58:18,c53dfce63ec4c1bcd446196ff3639afee93da024,"C=LU, O=Mbranyfre Tsthor NL, CN=perkennof.sh",443,"C=LU, O=Mbranyfre Tsthor NL, CN=perkennof.sh",perkennof.sh,TLS 1.2,49,c53dfce63ec4c1bcd446196ff3639afee93da024
2015-12-09 14:58:45,perkennof.sh,202.129.57.130,perkennof.sh,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/c53dfce63ec4c1bcd446196ff3639afee93da024,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-09 14:58:45)",be87ca35e01dba973d7f95caef9a29c5,2015-12-12 02:05:02,c53dfce63ec4c1bcd446196ff3639afee93da024,"C=LU, O=Mbranyfre Tsthor NL, CN=perkennof.sh",443,"C=LU, O=Mbranyfre Tsthor NL, CN=perkennof.sh",perkennof.sh,TLS 1.2,49,c53dfce63ec4c1bcd446196ff3639afee93da024
2015-12-09 14:58:45,perkennof.sh,187.141.112.98,perkennof.sh,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/c53dfce63ec4c1bcd446196ff3639afee93da024,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-09 14:58:45)",c4909fa2d363136cb762084048fa0b52,2015-12-09 12:37:37,c53dfce63ec4c1bcd446196ff3639afee93da024,"C=LU, O=Mbranyfre Tsthor NL, CN=perkennof.sh",443,"C=LU, O=Mbranyfre Tsthor NL, CN=perkennof.sh",perkennof.sh,TLS 1.2,49,c53dfce63ec4c1bcd446196ff3639afee93da024
2015-12-09 11:56:17,"C=US, ST=Denial, L=Springfield, O=Dis",91.214.114.196,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/0187155da87ad36af4380428c28794c0ce2d6c03,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-09 11:56:17)",00b3199ed932f084f50b6a4df9124132,2015-12-09 10:08:28,0187155da87ad36af4380428c28794c0ce2d6c03,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,50,0187155da87ad36af4380428c28794c0ce2d6c03
2015-12-09 11:56:17,"C=US, ST=Denial, L=Springfield, O=Dis",91.214.114.196,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/0187155da87ad36af4380428c28794c0ce2d6c03,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-09 11:56:17)",005221c9ddbe42aae0c5868a20cdd55e,2015-12-09 08:20:41,0187155da87ad36af4380428c28794c0ce2d6c03,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,50,0187155da87ad36af4380428c28794c0ce2d6c03
2015-12-08 19:15:41,tindirericrnd.an,216.189.52.147,tindirericrnd.an,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/c0dcf44191f4e4100ba53e970a0b2f9dc5265b53,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-08 19:15:41)",0316dbd20fbfd5a098cd8af384ca950f,2015-12-09 10:07:40,c0dcf44191f4e4100ba53e970a0b2f9dc5265b53,"C=LU, O=Temenso Baprdamed Ltd., CN=tindirericrnd.an",243,"C=LU, O=Temenso Baprdamed Ltd., CN=tindirericrnd.an",tindirericrnd.an,TLSv1,51,c0dcf44191f4e4100ba53e970a0b2f9dc5265b53
2015-12-08 19:15:41,tindirericrnd.an,216.189.52.147,tindirericrnd.an,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/c0dcf44191f4e4100ba53e970a0b2f9dc5265b53,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-08 19:15:41)",f267a0406025fe6428961a534c96e703,2015-12-08 17:27:33,c0dcf44191f4e4100ba53e970a0b2f9dc5265b53,"C=LU, O=Temenso Baprdamed Ltd., CN=tindirericrnd.an",243,"C=LU, O=Temenso Baprdamed Ltd., CN=tindirericrnd.an",tindirericrnd.an,TLSv1,51,c0dcf44191f4e4100ba53e970a0b2f9dc5265b53
2015-12-08 19:15:39,misefrtsecerdr.us,200.49.169.94,misefrtsecerdr.us,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/cca0288edd2e6e2d7a15e22e31adfbab698eab71,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-08 19:15:39)",f267a0406025fe6428961a534c96e703,2015-12-08 17:27:33,cca0288edd2e6e2d7a15e22e31adfbab698eab71,"C=LU, O=Batbic Toblei NL, CN=misefrtsecerdr.us",444,"C=LU, O=Batbic Toblei NL, CN=misefrtsecerdr.us",misefrtsecerdr.us,TLSv1,52,cca0288edd2e6e2d7a15e22e31adfbab698eab71
2015-12-08 19:14:51,"C=US, ST=Denial, L=Springfield, O=Dis",5.196.128.192,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/14ccca986c4b83661ddbf1fb3b7351f216f3a007,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-08 19:14:51)",237cfc9d7f3433276033616a3cab9225,2015-12-08 18:12:58,14ccca986c4b83661ddbf1fb3b7351f216f3a007,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,53,14ccca986c4b83661ddbf1fb3b7351f216f3a007
2015-12-08 19:14:51,"C=US, ST=Denial, L=Springfield, O=Dis",5.196.128.192,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/14ccca986c4b83661ddbf1fb3b7351f216f3a007,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-08 19:14:51)",1823dd12da31016f86d5cdf13ae57ed3,2015-12-08 15:29:29,14ccca986c4b83661ddbf1fb3b7351f216f3a007,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,53,14ccca986c4b83661ddbf1fb3b7351f216f3a007
2015-12-08 12:07:07,lallthsistuth.sr,115.249.247.26,lallthsistuth.sr,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/26ee21afcf20567f80d6d2f835672c9c5783f1bf,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-08 12:07:07)",0e1040e5808a7c2c5dac2447838618f8,2015-12-08 11:12:58,26ee21afcf20567f80d6d2f835672c9c5783f1bf,"C=LU, O=Themaber Cionch Inc., CN=lallthsistuth.sr",4538,"C=LU, O=Themaber Cionch Inc., CN=lallthsistuth.sr",lallthsistuth.sr,SSLv3,54,26ee21afcf20567f80d6d2f835672c9c5783f1bf
2015-12-08 07:19:56,thapiatha.dm,193.238.97.98,thapiatha.dm,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/6a94edcb9f47ee5aee6b28dda59861203f602190,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-08 07:19:56)",68f89bf47f74e7804815aa800d4a385a,2015-12-08 05:52:07,6a94edcb9f47ee5aee6b28dda59861203f602190,"C=LU, O=Iadbeo Bestya Pty., CN=thapiatha.dm",243,"C=LU, O=Iadbeo Bestya Pty., CN=thapiatha.dm",thapiatha.dm,TLSv1,55,6a94edcb9f47ee5aee6b28dda59861203f602190
2015-12-08 07:05:42,theliveguard.net,5.45.179.178,theliveguard.net,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/3e894872308ae701245f2cd8ebb030b139f79352,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-08 07:05:42)",752930b0fc5d711412a1cadd95501072,2015-12-08 00:31:03,3e894872308ae701245f2cd8ebb030b139f79352,"C=FR, ST=Provance, L=Provance, O=Seimr Inenet serv, CN=theliveguard.net",80,"C=FR, ST=Provance, L=Provance, O=Seimr Inenet serv, CN=theliveguard.net",theliveguard.net,TLS 1.2,56,3e894872308ae701245f2cd8ebb030b139f79352
2015-12-07 07:22:55,*.google.com/emailAddress=support@google.com,108.61.178.212,*.google.com/emailAddress=support@google.com,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/3aef431f8bb8bbf38b9ff74e7fa23695cbb676e6,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:55)",ddcd67963273224bd8f0d1a03c703538,2015-12-05 12:33:11,3aef431f8bb8bbf38b9ff74e7fa23695cbb676e6,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=support@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=support@google.com",*.google.com/emailAddress=support@google.com,TLSv1,57,3aef431f8bb8bbf38b9ff74e7fa23695cbb676e6
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,185.45.192.210,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",1ae018ce26ba37500dd4de4f139dad2b,2015-12-16 14:15:20,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,185.45.192.210,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",c2b8541e8b7d2a835e08a7a2a06bdcb8,2015-12-15 18:23:29,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,185.45.192.210,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",ce25d6d102d70e4ca11921f4c400640f,2015-12-14 09:38:52,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",2ac972366397b666c23f7d07ff65d2e2,2015-12-12 07:45:30,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",767f57c2ac6529ae7e58b5e50d1dc82d,2015-12-12 03:22:26,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",08ec6b66de840b357c5619dfb96ff45f,2015-12-12 02:31:52,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",36d665d3b9c8352ad4ffc6e58a697685,2015-12-11 17:57:55,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,43.249.36.86,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",87eab5b95f6eb2fcc16eb12b0165a4ff,2015-12-11 17:27:49,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",f0f0c7b2634a3265bc49c9e03c2dedb6,2015-12-11 12:21:15,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",5ce3a2a08be5b65be5d2564efbb9abfb,2015-12-11 05:50:59,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",78793b123932078e4a04807df4946562,2015-12-10 15:19:39,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",6dfc282b1b24258e7d4dff73e6a6fda8,2015-12-10 14:02:50,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",2d590ef31187eeae7b1c2acaf4af9491,2015-12-10 13:42:30,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,192.227.158.140,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",fdb41f9a22b9d662cc5e8f3b505ce172,2015-12-10 10:43:57,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
